trialNum,numTeachers,numAssessments,numExamples,teacherMu,simType,IG
0,3,2,3,0.9,unsortedPerfectTeachers,1544.2660113301388
0,3,2,3,0.9,sortedPerfectTeachers,1544.2660113301386
0,5,2,3,0.9,unsortedUncertainTeachers,1544.2660113301386
0,5,2,3,0.9,sortedUncertainTeachers,1544.2660113301386
0,5,2,3,0.9,unsortedPerfectTeachers,1544.2660113301386
0,5,2,3,0.9,sortedPerfectTeachers,1544.2660113301386
0,10,2,3,0.9,unsortedUncertainTeachers,1544.2660113301383
0,10,2,3,0.9,sortedUncertainTeachers,1544.2660113301386
0,10,2,3,0.9,unsortedPerfectTeachers,1544.2660113301383
0,10,2,3,0.9,sortedPerfectTeachers,1544.2660113301386
0,1,3,2,0.5,unsortedUncertainTeachers,928.5453390645104
0,1,3,2,0.5,sortedUncertainTeachers,928.5453390645104
0,1,3,2,0.5,unsortedPerfectTeachers,928.5453390645104
0,1,3,2,0.5,sortedPerfectTeachers,928.5453390645099
0,2,3,2,0.5,unsortedUncertainTeachers,928.5453390645105
0,2,3,2,0.5,sortedUncertainTeachers,977.6390025762403
0,2,3,2,0.5,unsortedPerfectTeachers,930.552273915403
0,2,3,2,0.5,sortedPerfectTeachers,993.9412680169735
0,3,3,2,0.5,unsortedUncertainTeachers,928.8695767634631
0,3,3,2,0.5,sortedUncertainTeachers,979.3639533757965
0,3,3,2,0.5,unsortedPerfectTeachers,933.8314218933899
0,3,3,2,0.5,sortedPerfectTeachers,988.8941844676557
0,5,3,2,0.5,unsortedUncertainTeachers,932.8302019507306
0,5,3,2,0.5,sortedUncertainTeachers,978.670806195237
0,5,3,2,0.5,unsortedPerfectTeachers,936.3975559523334
0,5,3,2,0.5,sortedPerfectTeachers,993.2683235437315
0,10,3,2,0.5,unsortedUncertainTeachers,940.9623207236866
0,10,3,2,0.5,sortedUncertainTeachers,978.6708061952371
0,10,3,2,0.5,unsortedPerfectTeachers,940.9623207236866
0,10,3,2,0.5,sortedPerfectTeachers,994.2777402535951
0,1,3,2,0.6,unsortedUncertainTeachers,954.0606264501589
0,1,3,2,0.6,sortedUncertainTeachers,954.0606264501588
0,1,3,2,0.6,unsortedPerfectTeachers,954.0606264501589
0,1,3,2,0.6,sortedPerfectTeachers,954.0606264501588
0,2,3,2,0.6,unsortedUncertainTeachers,954.0606264501591
0,2,3,2,0.6,sortedUncertainTeachers,972.6390025762408
0,2,3,2,0.6,unsortedPerfectTeachers,954.0606264501591
0,2,3,2,0.6,sortedPerfectTeachers,988.9412680169737
0,3,3,2,0.6,unsortedUncertainTeachers,953.0995842299593
0,3,3,2,0.6,sortedUncertainTeachers,983.7980520516644
0,3,3,2,0.6,unsortedPerfectTeachers,954.0606264501588
0,3,3,2,0.6,sortedPerfectTeachers,991.5897681888139
0,5,3,2,0.6,unsortedUncertainTeachers,953.0306263736379
0,5,3,2,0.6,sortedUncertainTeachers,981.8405778822073
0,5,3,2,0.6,unsortedPerfectTeachers,954.4295718523115
0,5,3,2,0.6,sortedPerfectTeachers,992.4971041090823
0,10,3,2,0.6,unsortedUncertainTeachers,955.9369727387178
0,10,3,2,0.6,sortedUncertainTeachers,982.9833356550256
0,10,3,2,0.6,unsortedPerfectTeachers,957.6357965596261
0,10,3,2,0.6,sortedPerfectTeachers,993.63238174287
0,1,3,2,0.7,unsortedUncertainTeachers,987.393959783492
0,1,3,2,0.7,sortedUncertainTeachers,987.3939597834927
0,1,3,2,0.7,unsortedPerfectTeachers,987.393959783492
0,1,3,2,0.7,sortedPerfectTeachers,987.3939597834932
0,2,3,2,0.7,unsortedUncertainTeachers,987.3939597834916
0,2,3,2,0.7,sortedUncertainTeachers,982.103007474092
0,2,3,2,0.7,unsortedPerfectTeachers,987.3939597834916
0,2,3,2,0.7,sortedPerfectTeachers,990.0483503399046
0,3,3,2,0.7,unsortedUncertainTeachers,987.3939597834917
0,3,3,2,0.7,sortedUncertainTeachers,992.743781093898
0,3,3,2,0.7,unsortedPerfectTeachers,987.3939597834917
0,3,3,2,0.7,sortedPerfectTeachers,996.9115728779566
0,5,3,2,0.7,unsortedUncertainTeachers,987.3939597834918
0,5,3,2,0.7,sortedUncertainTeachers,989.6650654946859
0,5,3,2,0.7,unsortedPerfectTeachers,987.3939597834918
0,5,3,2,0.7,sortedPerfectTeachers,997.1409286824171
0,10,3,2,0.7,unsortedUncertainTeachers,984.542203866989
0,10,3,2,0.7,sortedUncertainTeachers,991.2762929803619
0,10,3,2,0.7,unsortedPerfectTeachers,987.3939597834919
0,10,3,2,0.7,sortedPerfectTeachers,999.168254222958
0,1,3,2,0.8,unsortedUncertainTeachers,1015.9653883549199
0,1,3,2,0.8,sortedUncertainTeachers,1015.96538835492
0,1,3,2,0.8,unsortedPerfectTeachers,1015.9653883549199
0,1,3,2,0.8,sortedPerfectTeachers,1015.9653883549202
0,2,3,2,0.8,unsortedUncertainTeachers,1015.9653883549198
0,2,3,2,0.8,sortedUncertainTeachers,1015.9653883549198
0,2,3,2,0.8,unsortedPerfectTeachers,1015.9653883549198
0,2,3,2,0.8,sortedPerfectTeachers,1015.9653883549199
0,3,3,2,0.8,unsortedUncertainTeachers,1015.9653883549203
0,3,3,2,0.8,sortedUncertainTeachers,1015.9653883549202
0,3,3,2,0.8,unsortedPerfectTeachers,1015.9653883549203
0,3,3,2,0.8,sortedPerfectTeachers,1015.9653883549204
0,5,3,2,0.8,unsortedUncertainTeachers,1015.9653883549206
0,5,3,2,0.8,sortedUncertainTeachers,1008.6505963444929
0,5,3,2,0.8,unsortedPerfectTeachers,1015.9653883549206
